filename,type,x,y,width,height,classe
image-468.jpg,train,62,46,69,197,velo_personne_casque
image-471.jpg,train,60,25,192,211,velo_personne_casque
image-472.jpg,train,83,64,64,171,velo_personne_casque
image-472.jpg,train,198,79,55,155,velo_personne_casque
image-473.jpg,train,149,42,68,197,velo_personne_casque
image-473.jpg,train,2,8,110,246,velo_personne_casque
image-474.jpg,train,119,28,133,224,velo_personne_casque
image-475.jpg,train,93,27,146,229,velo_personne_casque
image-476.jpg,train,80,36,73,210,velo_personne_casque
image-478.jpg,train,164,101,84,122,velo_personne_casque
image-478.jpg,train,111,112,73,90,velo_personne_casque
image-479.jpg,train,87,65,167,173,velo_personne_casque
image-481.jpg,train,29,62,76,87,velo_personne_casque
image-481.jpg,train,153,58,101,117,velo_personne_casque
image-482.jpg,train,8,41,165,187,velo_personne_casque
image-487.jpg,train,12,82,71,143,velo_personne_casque
image-487.jpg,train,96,82,52,129,velo_personne_casque
image-488.jpg,train,88,131,34,89,velo_personne_casque
image-488.jpg,train,147,128,40,88,velo_personne_casque
image-489.jpg,train,166,96,89,154,velo_personne_casque
image-490.jpg,train,60,81,60,161,velo_personne_casque
image-491.jpg,train,22,104,129,149,velo_personne_casque
image-492.jpg,train,110,58,78,177,velo_personne_casque
image-493.jpg,train,30,61,76,194,velo_personne_casque
image-494.jpg,train,6,35,114,219,velo_personne_casque
image-495.jpg,train,55,14,93,240,velo_personne_casque
image-495.jpg,train,143,58,65,163,velo_personne_casque
image-496.jpg,train,14,60,56,144,velo_personne_casque
image-496.jpg,train,66,53,59,162,velo_personne_casque
image-497.jpg,train,61,118,88,132,velo_personne_casque
image-497.jpg,train,165,104,79,132,velo_personne_casque
image-498.jpg,train,13,37,205,206,velo_personne_casque
image-499.jpg,train,16,4,110,251,velo_personne_casque
image-500.jpg,train,132,82,53,132,velo_personne_casque
image-500.jpg,train,54,77,52,135,velo_personne_casque
image-501.jpg,train,79,6,102,234,velo_personne_casque
image-502.jpg,train,76,8,127,216,velo_personne_casque
image-503.jpg,train,175,103,44,128,velo_personne_casque
image-503.jpg,train,67,101,49,133,velo_personne_casque
image-506.jpg,train,63,109,70,84,velo_personne_casque
image-506.jpg,train,127,106,71,83,velo_personne_casque
image-507.jpg,train,22,44,101,208,velo_personne_casque
image-507.jpg,train,157,73,95,146,velo_personne_casque
image-508.jpg,train,38,56,131,133,velo_personne_casque
image-510.jpg,train,92,39,163,183,velo_personne_casque
image-511.jpg,train,161,41,88,179,velo_personne_casque
image-511.jpg,train,21,42,76,185,velo_personne_casque
image-512.jpg,train,64,38,187,191,velo_personne_casque
image-513.jpg,train,2,26,194,206,velo_personne_casque
image-514.jpg,train,2,21,210,231,velo_personne_casque
image-515.jpg,train,54,40,198,193,velo_personne
image-516.jpg,train,40,102,56,143,velo_personne
image-516.jpg,train,142,107,57,142,velo_personne
image-517.jpg,train,8,141,99,96,velo_personne
image-518.jpg,train,63,101,81,151,velo_personne
image-519.jpg,train,18,47,218,205,velo_personne
image-520.jpg,train,52,49,173,177,velo_personne
image-521.jpg,train,58,117,42,67,velo_personne
image-521.jpg,train,122,132,55,61,velo_personne
image-521.jpg,train,159,144,96,103,velo_personne
image-522.jpg,train,35,76,111,111,velo_personne
image-523.jpg,train,70,22,92,232,velo_personne
image-524.jpg,train,114,51,44,104,velo_personne
image-524.jpg,train,59,77,66,165,velo_personne
image-525.jpg,train,40,19,80,217,velo_personne
image-525.jpg,train,158,21,73,209,velo_personne
image-526.jpg,train,83,75,50,132,velo_personne
image-527.jpg,train,27,3,113,248,velo_personne
image-530.jpg,train,22,74,60,165,velo_personne
image-530.jpg,train,130,78,60,155,velo_personne
image-532.jpg,train,4,97,37,86,velo_personne
image-532.jpg,train,50,40,66,179,velo_personne
image-532.jpg,train,170,29,85,207,velo_personne
image-533.jpg,train,163,51,80,203,velo_personne
image-536.jpg,train,122,86,37,90,velo_personne
image-537.jpg,train,77,122,151,133,velo_personne
image-538.jpg,train,54,63,76,191,velo_personne
image-538.jpg,train,22,81,36,83,velo_personne
image-540.jpg,train,46,135,93,120,velo_personne
image-540.jpg,train,191,129,38,84,velo_personne
image-541.jpg,train,163,37,66,181,velo_personne
image-542.jpg,train,7,33,216,213,velo_personne
image-543.jpg,train,42,4,109,247,velo_personne
image-544.jpg,train,110,35,132,207,velo_personne
image-544.jpg,train,6,41,47,98,velo_personne
image-545.jpg,train,129,3,101,252,velo_personne
image-546.jpg,train,95,72,102,169,velo_personne
image-547.jpg,train,97,119,43,117,velo_personne
image-548.jpg,train,35,79,45,105,velo_personne
image-548.jpg,train,182,69,72,184,velo_personne
image-549.jpg,train,35,84,60,125,velo_personne
image-550.jpg,train,4,93,94,163,velo_personne
image-551.jpg,train,114,33,141,223,velo_personne
image-552.jpg,train,1,133,112,91,velo
image-552.jpg,train,103,133,129,91,velo
image-554.jpg,train,66,113,97,142,velo_personne
image-555.jpg,train,139,119,95,123,velo_personne
image-556.jpg,train,161,130,95,97,velo_personne
image-557.jpg,train,129,14,127,243,velo_personne
image-558.jpg,train,68,38,186,183,velo_personne
image-559.jpg,train,13,52,115,201,velo_personne
image-560.jpg,train,39,1,131,253,velo_personne
image-561.jpg,train,82,147,38,97,velo_personne
image-561.jpg,train,161,145,41,107,velo_personne
image-562.jpg,train,127,72,53,165,velo_personne
image-564.jpg,train,1,35,175,221,velo_personne
image-564.jpg,train,133,47,123,174,velo_personne
image-565.jpg,train,35,28,189,193,velo_personne
image-566.jpg,train,189,78,50,133,velo_personne_casque
image-567.jpg,train,107,64,63,177,velo_personne
image-568.jpg,train,111,77,46,85,velo_personne
image-570.jpg,train,105,32,149,215,velo_personne
image-574.jpg,train,1,54,162,182,velo_personne
image-575.jpg,train,109,51,126,205,velo_personne
image-576.jpg,train,87,1,168,254,velo_personne
image-578.jpg,train,9,85,78,163,velo_personne
image-578.jpg,train,159,81,71,165,velo_personne
image-579.jpg,train,167,65,71,190,velo_personne
image-580.jpg,train,112,91,66,115,velo_personne
image-580.jpg,train,197,95,58,115,velo_personne
image-581.jpg,train,15,71,44,121,velo_personne
image-581.jpg,train,93,70,47,125,velo_personne
image-581.jpg,train,168,67,43,128,velo_personne
image-582.jpg,train,142,83,92,145,velo_personne
image-582.jpg,train,1,89,79,110,velo_personne
image-583.jpg,train,22,89,114,129,velo_personne
image-584.jpg,train,60,97,63,159,velo_personne
image-585.jpg,train,87,95,150,137,velo_personne
image-585.jpg,train,35,91,82,117,velo_personne
image-586.jpg,train,31,125,106,123,velo_personne
image-587.jpg,train,1,80,113,129,velo_personne
image-587.jpg,train,124,81,133,146,velo_personne
image-588.jpg,train,158,25,97,226,velo_personne
image-589.jpg,train,121,113,56,143,velo_personne
image-589.jpg,train,66,135,36,95,velo_personne
image-590.jpg,train,69,25,187,229,velo_personne
image-592.jpg,train,67,39,189,216,velo_personne
image-593.jpg,train,120,87,83,155,velo_personne
image-594.jpg,train,45,88,76,167,velo_personne
image-594.jpg,train,213,85,41,102,velo_personne
image-595.jpg,train,9,42,68,188,velo_personne
image-595.jpg,train,138,25,101,225,velo_personne
image-598.jpg,train,86,28,167,217,velo_personne
image-599.jpg,train,21,108,135,109,velo_personne
image-599.jpg,train,206,112,35,70,velo_personne
image-600.jpg,train,83,38,173,217,velo_personne
image-601.jpg,train,1,29,67,225,velo_personne
image-601.jpg,train,137,35,109,220,velo_personne
image-602.jpg,train,73,35,120,213,velo_personne
image-603.jpg,train,58,36,196,207,velo_personne
image-604.jpg,train,47,22,110,206,velo_personne
image-605.jpg,train,87,62,156,171,velo_personne
image-608.jpg,train,103,37,54,143,velo_personne
image-608.jpg,train,157,49,45,126,velo_personne
image-609.jpg,train,64,78,134,160,velo_personne
image-610.jpg,train,121,88,99,96,velo_personne
image-610.jpg,train,0,131,67,45,velo
image-612.jpg,train,93,75,56,133,velo_personne
image-612.jpg,train,194,73,57,131,velo_personne
image-613.jpg,train,133,24,75,207,velo_personne
image-614.jpg,train,13,103,137,153,velo_personne
image-615.jpg,train,1,28,153,175,velo_personne
image-616.jpg,train,68,27,173,189,velo_personne
image-617.jpg,train,36,42,123,121,velo_personne
image-618.jpg,train,37,20,85,211,velo_personne
image-618.jpg,train,213,56,43,49,velo
image-620.jpg,train,130,49,57,158,velo_personne
image-621.jpg,train,98,112,45,122,velo_personne
image-621.jpg,train,178,107,52,137,velo_personne
image-622.jpg,train,137,64,42,133,velo_personne
image-622.jpg,train,67,63,52,139,velo_personne
image-622.jpg,train,44,62,33,117,velo_personne
image-623.jpg,train,1,33,194,217,velo_personne
image-624.jpg,train,108,96,57,133,velo_personne
image-624.jpg,train,191,108,38,78,velo_personne
image-625.jpg,train,145,84,79,148,velo_personne
image-626.jpg,train,97,72,61,169,velo_personne
image-626.jpg,train,177,65,60,182,velo_personne
image-627.jpg,train,1,65,172,164,velo_personne
image-628.jpg,train,45,82,62,137,velo_personne
image-628.jpg,train,122,95,45,129,velo_personne
image-628.jpg,train,172,85,49,147,velo_personne
image-629.jpg,train,37,61,92,113,velo_personne
image-629.jpg,train,138,71,88,110,velo_personne
image-630.jpg,train,118,107,45,135,velo_personne
image-631.jpg,train,15,43,89,207,velo_personne
image-632.jpg,train,3,77,137,151,velo_personne
image-633.jpg,train,159,133,52,77,velo_personne
image-633.jpg,train,64,97,70,116,velo_personne
image-633.jpg,train,22,99,61,109,velo_personne
image-634.jpg,train,17,44,56,145,velo_personne
image-634.jpg,train,90,76,49,113,velo_personne
image-635.jpg,train,123,7,107,244,velo_personne
image-635.jpg,train,85,19,71,212,velo_personne
image-636.jpg,train,0,110,125,111,velo
image-636.jpg,train,139,37,101,218,velo_personne
image-638.jpg,train,1,39,175,183,velo_personne
image-639.jpg,train,21,53,125,177,velo_personne
image-640.jpg,train,110,84,77,167,velo_personne
image-641.jpg,train,6,109,87,137,velo_personne
image-641.jpg,train,90,111,57,135,velo_personne
image-643.jpg,train,135,76,108,151,velo_personne
image-644.jpg,train,147,87,73,119,velo_personne
image-644.jpg,train,30,81,126,133,velo_personne
image-645.jpg,train,23,51,201,194,velo_personne
image-646.jpg,train,89,89,107,105,velo_personne
image-647.jpg,train,46,67,69,131,velo_personne
image-647.jpg,train,147,62,41,97,velo_personne
image-648.jpg,train,59,17,64,177,velo_personne
image-648.jpg,train,125,24,70,166,velo_personne
image-649.jpg,train,137,67,59,143,velo_personne
image-649.jpg,train,93,101,32,72,velo_personne
image-650.jpg,train,49,64,79,171,velo_personne
image-651.jpg,train,171,83,59,36,velo
image-651.jpg,train,4,28,153,183,velo_personne
image-652.jpg,train,94,53,153,198,velo_personne
image-653.jpg,train,46,17,91,227,velo_personne
image-653.jpg,train,158,25,75,195,velo_personne
image-654.jpg,train,87,108,89,147,velo_personne
image-656.jpg,train,117,12,89,243,velo_personne
image-656.jpg,train,13,24,77,205,velo_personne
image-658.jpg,train,139,53,115,164,velo_personne
image-658.jpg,train,77,61,107,137,velo_personne
image-659.jpg,train,101,12,122,241,velo_personne
image-660.jpg,train,73,67,153,158,velo_personne
image-661.jpg,train,63,61,193,190,velo_personne
image-662.jpg,train,82,54,61,175,velo_personne
image-664.jpg,train,50,45,162,173,velo_personne
image-665.jpg,train,38,13,123,237,velo_personne
image-666.jpg,train,102,33,121,223,velo_personne
image-668.jpg,train,59,73,189,183,velo_personne
image-673.jpg,train,1,36,168,211,velo_personne
image-674.jpg,train,82,53,91,202,velo_personne
image-674.jpg,train,192,95,58,142,velo_personne
image-675.jpg,train,53,65,145,135,velo_personne
image-675.jpg,train,140,69,109,122,velo_personne
image-676.jpg,train,1,107,91,127,velo_personne
image-676.jpg,train,171,120,83,116,velo_personne
image-677.jpg,train,0,94,110,152,velo_personne
image-677.jpg,train,187,140,26,45,velo
image-677.jpg,train,214,139,37,53,velo
image-678.jpg,train,1,77,68,177,velo_personne
image-678.jpg,train,133,94,25,64,velo_personne
image-678.jpg,train,169,89,60,165,velo_personne
image-678.jpg,train,201,88,41,94,velo_personne
image-680.jpg,train,21,31,165,224,velo_personne
image-681.jpg,train,65,122,69,133,velo_personne
image-682.jpg,train,15,76,150,179,velo_personne
image-684.jpg,train,59,51,160,192,velo_personne
image-685.jpg,train,78,88,172,169,velo_personne
image-686.jpg,train,10,59,81,195,velo_personne
image-687.jpg,train,80,62,119,125,velo_personne
image-688.jpg,train,74,51,143,150,velo_personne
image-689.jpg,train,17,93,30,66,velo_personne
image-689.jpg,train,202,95,28,53,velo_personne
image-689.jpg,train,84,89,160,166,velo_personne
image-690.jpg,train,83,48,87,207,velo_personne
image-691.jpg,train,83,73,103,181,velo_personne
image-691.jpg,train,29,76,75,148,velo_personne
image-692.jpg,train,154,25,88,160,velo_personne
image-693.jpg,train,75,75,75,117,velo_personne
image-693.jpg,train,172,60,57,137,velo_personne
image-694.jpg,train,57,87,49,118,velo_personne
image-694.jpg,train,138,87,47,122,velo_personne
image-695.jpg,train,94,77,159,159,velo_personne
image-696.jpg,train,53,80,42,128,velo_personne
image-696.jpg,train,99,1,103,255,velo_personne
image-696.jpg,train,189,111,47,85,velo
image-697.jpg,train,35,21,184,212,velo_personne
image-700.jpg,train,157,7,95,249,velo_personne
image-700.jpg,train,38,21,84,235,velo_personne
image-701.jpg,train,74,42,143,213,velo_personne
image-702.jpg,train,78,80,59,175,velo_personne
image-702.jpg,train,191,77,59,162,velo_personne
image-703.jpg,train,132,155,102,99,velo_personne
image-704.jpg,train,107,8,127,244,velo_personne
image-704.jpg,train,57,99,51,53,velo_personne
image-705.jpg,train,18,39,109,217,velo_personne
image-705.jpg,train,171,13,85,243,velo_personne
image-706.jpg,train,82,9,166,242,velo_personne
image-707.jpg,train,63,56,63,169,velo_personne
image-708.jpg,train,90,95,61,114,velo_personne
image-708.jpg,train,42,91,48,119,velo_personne
image-709.jpg,train,188,58,52,134,velo_personne
image-710.jpg,train,0,92,88,99,velo_personne
image-710.jpg,train,178,89,77,98,velo_personne
image-711.jpg,train,0,33,119,194,velo_personne
image-711.jpg,train,114,31,141,191,velo_personne
image-712.jpg,train,81,124,83,80,velo_personne
image-713.jpg,train,79,55,60,161,velo_personne
image-713.jpg,train,6,40,67,197,velo_personne
image-714.jpg,train,0,42,85,186,velo_personne
image-714.jpg,train,170,38,85,207,velo_personne
image-715.jpg,train,0,25,168,212,velo_personne
image-715.jpg,train,189,97,68,75,velo_personne
image-716.jpg,train,108,79,66,175,velo_personne
image-719.jpg,train,61,34,87,221,velo_personne
image-720.jpg,train,5,19,78,225,velo_personne
image-720.jpg,train,183,13,67,192,velo_personne
image-722.jpg,train,15,67,121,171,velo_personne
image-723.jpg,train,88,88,71,167,velo_personne
image-723.jpg,train,161,85,81,168,velo_personne
image-724.jpg,train,112,95,67,116,velo_personne
image-725.jpg,train,77,68,66,149,velo_personne
image-727.jpg,train,45,24,189,196,velo_personne
image-728.jpg,train,120,9,91,247,velo_personne
image-729.jpg,train,21,83,87,171,velo_personne
image-731.jpg,train,59,41,185,199,velo_personne
image-732.jpg,train,0,105,93,133,velo_personne
image-732.jpg,train,128,102,128,138,velo_personne
image-733.jpg,train,134,11,94,245,velo_personne
image-734.jpg,train,27,60,46,140,velo_personne
image-734.jpg,train,81,62,48,141,velo_personne
image-735.jpg,train,45,67,73,166,velo_personne
image-735.jpg,train,144,45,67,177,velo_personne
image-736.jpg,train,9,37,89,219,velo_personne
image-736.jpg,train,159,20,96,236,velo_personne
image-737.jpg,train,46,31,183,174,velo_personne
image-738.jpg,train,67,74,164,167,velo_personne
image-739.jpg,train,79,7,87,238,velo_personne
image-739.jpg,train,201,51,54,147,velo_personne
image-740.jpg,train,118,44,137,193,velo_personne
image-740.jpg,train,1,74,125,138,velo_personne
image-741.jpg,train,71,21,86,233,velo_personne
image-742.jpg,train,87,26,165,177,velo_personne
image-743.jpg,train,115,72,117,115,velo_personne
image-744.jpg,train,75,58,147,151,velo_personne
image-745.jpg,train,0,53,147,170,velo_personne
image-746.jpg,train,77,108,120,107,velo_personne
image-747.jpg,train,86,39,165,179,velo_personne
image-748.jpg,train,71,53,182,175,velo_personne
image-749.jpg,train,66,58,175,166,velo_personne
image-750.jpg,train,118,63,120,119,velo_personne
image-751.jpg,train,126,66,65,148,velo_personne
image-752.jpg,train,118,77,131,128,velo_personne
image-753.jpg,train,61,54,132,134,velo_personne
image-754.jpg,train,89,61,64,191,velo_personne
image-755.jpg,train,53,88,114,147,velo_personne
image-756.jpg,train,59,8,45,111,velo_personne
image-757.jpg,train,121,167,81,88,velo_personne_casque
image-758.jpg,train,190,121,59,89,velo_personne_casque
image-759.jpg,train,125,103,66,124,velo_personne_casque
image-760.jpg,train,15,74,61,153,velo_personne_casque
image-761.jpg,train,7,105,19,31,velo
image-761.jpg,train,101,116,33,32,velo
image-761.jpg,train,170,87,68,154,velo_personne_casque
image-761.jpg,train,149,95,41,57,velo_personne
image-762.jpg,train,11,157,93,57,velo
image-762.jpg,train,119,103,135,141,velo_personne_casque
image-763.jpg,train,115,0,83,64,velo
image-763.jpg,train,1,108,130,147,velo_personne_casque
image-764.jpg,train,152,131,77,75,velo_personne_casque
image-765.jpg,train,205,68,50,73,velo_personne_casque
image-765.jpg,train,110,92,59,59,velo_personne_casque
image-766.jpg,train,1,115,81,78,velo_personne_casque
image-766.jpg,train,113,86,121,116,velo_personne_casque
image-767.jpg,train,26,18,187,233,velo_personne_casque
image-767.jpg,train,7,51,75,57,velo
image-767.jpg,train,170,53,49,39,velo
image-768.jpg,train,63,1,192,253,velo_personne_casque
image-769.jpg,train,57,40,143,192,velo_personne
image-769.jpg,train,153,34,77,144,velo_personne
image-770.jpg,train,165,101,61,54,velo
image-770.jpg,train,1,88,31,43,velo
image-770.jpg,train,39,69,87,187,velo_personne
image-770.jpg,train,104,71,73,161,velo_personne
image-771.jpg,train,3,1,65,35,velo
image-771.jpg,train,93,0,55,29,velo
image-771.jpg,train,138,60,103,81,velo_personne
image-772.jpg,train,225,29,27,41,velo
image-772.jpg,train,173,13,18,31,velo
image-772.jpg,train,92,45,41,114,velo_personne
image-773.jpg,train,147,120,68,129,velo_personne
image-774.jpg,train,122,98,64,79,velo_personne
image-775.jpg,train,119,65,98,112,velo_personne
image-776.jpg,train,112,66,39,114,velo_personne
image-776.jpg,train,170,59,41,103,velo_personne
image-777.jpg,train,102,23,95,186,velo_personne
image-778.jpg,train,61,31,69,135,velo_personne
image-779.jpg,train,15,113,106,141,velo_personne
image-779.jpg,train,1,106,44,98,velo_personne
image-780.jpg,train,6,37,31,43,velo
image-780.jpg,train,71,1,125,255,velo_personne
image-781.jpg,train,112,132,68,87,velo_personne
image-781.jpg,train,217,156,39,39,velo
image-781.jpg,train,58,153,71,56,velo
image-782.jpg,train,66,69,77,129,velo_personne
image-783.jpg,train,116,59,41,79,velo_personne
image-783.jpg,train,23,65,86,145,velo_personne
image-784.jpg,train,8,61,163,160,velo_personne
image-784.jpg,train,142,81,27,71,velo_personne_casque
image-785.jpg,train,107,0,149,256,velo_personne
image-786.jpg,train,23,147,35,46,velo
image-787.jpg,train,19,93,183,163,velo
image-791.jpg,train,36,118,47,73,velo
image-791.jpg,train,139,141,41,63,velo
image-791.jpg,train,181,141,73,69,velo
image-791.jpg,train,93,141,38,67,velo
image-792.jpg,train,55,73,199,171,velo
image-798.jpg,train,10,107,203,148,velo
image-798.jpg,train,9,53,30,21,velo
image-798.jpg,train,44,55,19,22,velo
image-802.jpg,train,53,151,44,49,velo
image-803.jpg,train,203,172,39,31,velo
image-803.jpg,train,165,166,30,30,velo
image-806.jpg,train,5,83,70,34,velo
image-806.jpg,train,100,68,47,33,velo
image-806.jpg,train,191,46,27,29,velo
image-814.jpg,train,85,118,75,139,velo
image-814.jpg,train,131,90,22,46,velo
image-815.jpg,train,69,77,131,155,velo
image-817.jpg,train,88,42,91,77,velo_personne_casque
image-817.jpg,train,115,91,118,73,velo_personne_casque
image-818.jpg,train,1,118,178,131,velo
image-818.jpg,train,72,131,136,88,velo
image-818.jpg,train,180,132,74,50,velo
image-819.jpg,train,123,76,88,172,velo
image-820.jpg,train,193,112,51,86,velo
image-820.jpg,train,151,105,42,87,velo
image-821.jpg,train,159,175,89,80,velo
image-821.jpg,train,2,169,63,45,velo
image-822.jpg,train,9,20,104,158,velo
image-823.jpg,train,45,162,140,90,velo
image-824.jpg,train,81,135,108,120,velo
image-824.jpg,train,165,137,74,91,velo
image-825.jpg,train,136,134,41,116,velo_personne_casque
image-825.jpg,train,69,132,46,116,velo_personne_casque
image-826.jpg,train,10,88,65,103,velo
image-826.jpg,train,178,91,38,88,velo
image-826.jpg,train,209,92,39,94,velo
image-827.jpg,train,52,67,155,113,velo
image-829.jpg,train,1,90,196,153,velo
image-829.jpg,train,89,74,166,112,velo
image-830.jpg,train,78,111,55,132,velo
image-830.jpg,train,160,104,46,118,velo
image-830.jpg,train,181,114,46,121,velo
image-831.jpg,train,151,97,54,140,velo_personne
image-832.jpg,train,5,52,72,161,velo_personne_casque
image-832.jpg,train,77,55,70,157,velo_personne_casque
image-832.jpg,train,164,47,65,161,velo_personne_casque
image-833.jpg,train,3,9,225,134,velo
image-834.jpg,train,130,61,120,194,velo
image-835.jpg,train,35,18,180,115,velo
image-835.jpg,train,44,136,177,117,velo
image-836.jpg,train,69,92,110,134,velo
image-836.jpg,train,162,107,66,86,velo
image-837.jpg,train,125,81,80,160,velo
image-837.jpg,train,26,56,69,138,velo
image-838.jpg,train,111,117,139,115,velo
image-839.jpg,train,132,86,79,126,velo
image-839.jpg,train,87,86,60,102,velo
image-840.jpg,train,1,28,192,219,velo
image-840.jpg,train,29,15,206,203,velo
image-841.jpg,train,0,56,198,179,velo
image-841.jpg,train,158,10,98,87,velo
image-842.jpg,train,121,18,74,148,velo
image-843.jpg,train,90,79,142,153,velo
image-844.jpg,train,32,72,140,169,velo
image-845.jpg,train,65,77,107,107,velo_personne
image-846.jpg,train,110,33,119,155,velo
image-847.jpg,train,5,30,156,175,velo
image-847.jpg,train,51,46,150,143,velo
image-847.jpg,train,140,60,83,114,velo
image-847.jpg,train,140,61,112,101,velo
image-848.jpg,train,113,31,142,143,velo
image-849.jpg,train,1,100,118,155,velo
image-849.jpg,train,86,87,169,148,velo
image-850.jpg,train,38,81,88,124,velo
image-850.jpg,train,114,89,87,109,velo
image-850.jpg,train,148,75,97,112,velo
image-851.jpg,train,1,86,240,152,velo
image-852.jpg,train,160,154,72,88,velo
image-852.jpg,train,113,148,82,93,velo
image-852.jpg,train,84,149,81,90,velo
image-853.jpg,train,111,38,131,217,velo
image-854.jpg,train,20,104,61,127,velo
image-854.jpg,train,127,94,79,108,velo
image-855.jpg,train,21,75,192,181,velo
image-856.jpg,train,19,50,94,117,velo
image-856.jpg,train,139,43,115,142,velo
image-857.jpg,train,21,110,164,98,velo
image-858.jpg,train,9,135,169,85,velo
image-859.jpg,train,140,106,42,117,velo_personne
image-860.jpg,train,167,158,83,49,velo
image-861.jpg,train,19,163,75,53,velo
image-861.jpg,train,102,160,77,53,velo
image-861.jpg,train,179,160,75,56,velo
image-862.jpg,train,70,179,115,64,velo
image-863.jpg,train,60,81,192,161,velo
image-864.jpg,train,123,6,132,217,velo
image-865.jpg,train,34,14,164,124,velo
image-866.jpg,train,116,76,136,121,velo
image-867.jpg,train,0,145,117,95,velo
image-867.jpg,train,118,155,96,82,velo
image-867.jpg,train,189,161,66,72,velo
image-867.jpg,train,106,59,114,106,velo
image-868.jpg,train,54,58,170,120,velo
image-869.jpg,train,60,168,31,56,velo_personne
image-870.jpg,train,107,70,99,111,velo
image-871.jpg,train,1,70,54,144,velo
image-871.jpg,train,60,47,81,125,velo
image-871.jpg,train,143,48,105,116,velo
image-872.jpg,train,120,71,74,146,velo
image-872.jpg,train,185,60,67,164,velo
image-873.jpg,train,47,120,196,96,velo
image-874.jpg,train,15,44,161,198,velo
image-875.jpg,train,1,1,112,130,velo
image-875.jpg,train,103,19,152,175,velo
image-876.jpg,train,56,106,106,120,velo
image-877.jpg,train,10,86,189,129,velo
image-878.jpg,train,88,1,167,165,velo
image-879.jpg,train,85,56,163,155,velo
image-880.jpg,train,39,70,124,100,velo
image-881.jpg,train,49,42,163,162,velo
image-882.jpg,train,33,68,212,172,velo
image-882.jpg,train,1,59,181,146,velo
image-883.jpg,train,21,65,177,169,velo
image-884.jpg,train,32,53,183,162,velo
image-885.jpg,train,173,108,77,55,velo
image-886.jpg,train,55,144,135,83,velo
image-887.jpg,train,47,155,141,100,velo
image-888.jpg,train,28,65,161,127,velo
image-888.jpg,train,113,66,142,182,velo
image-889.jpg,train,81,118,81,96,velo
image-890.jpg,train,6,135,92,88,velo_personne_casque
image-890.jpg,train,119,136,88,84,velo_personne_casque
image-891.jpg,train,44,104,190,128,velo
image-892.jpg,train,47,49,86,149,velo
image-893.jpg,train,2,63,103,103,velo
image-893.jpg,train,107,77,140,144,velo
image-894.jpg,train,91,119,67,118,velo
image-895.jpg,train,60,44,102,135,velo_personne_casque
image-895.jpg,train,153,39,100,185,velo_personne_casque
image-896.jpg,train,47,85,200,167,velo
image-897.jpg,train,1,117,205,137,velo
image-898.jpg,train,24,79,133,124,velo
image-898.jpg,train,130,87,111,96,velo
image-899.jpg,train,1,147,97,85,velo
image-899.jpg,train,167,147,88,85,velo
image-900.jpg,train,108,80,52,137,velo_personne_casque
image-900.jpg,train,174,93,49,119,velo_personne_casque
image-900.jpg,train,235,94,19,89,velo_personne_casque
image-900.jpg,train,215,93,28,79,velo_personne_casque
image-901.jpg,train,1,121,62,50,velo
image-901.jpg,train,65,115,87,56,velo
image-901.jpg,train,165,111,90,63,velo
image-902.jpg,train,123,69,92,166,velo_personne_casque
image-902.jpg,train,37,73,94,143,velo_personne_casque
image-903.jpg,train,173,91,81,109,velo
image-903.jpg,train,133,88,62,107,velo
image-903.jpg,train,23,73,92,114,velo
image-904.jpg,train,142,140,63,70,velo
image-905.jpg,train,73,81,157,146,velo_personne
image-906.jpg,train,142,93,100,105,velo
image-906.jpg,train,74,50,93,137,velo
image-906.jpg,train,26,34,79,160,velo
image-907.jpg,train,25,57,64,199,velo_personne_casque
image-908.jpg,train,118,55,40,127,velo_personne
image-909.jpg,train,39,12,58,142,velo_personne
image-910.jpg,train,28,117,165,130,velo
image-911.jpg,train,3,68,179,147,velo
image-912.jpg,train,140,106,47,88,velo
image-912.jpg,train,30,95,124,161,velo
image-913.jpg,train,193,83,52,113,velo
image-913.jpg,train,174,95,57,121,velo
image-914.jpg,train,66,131,78,86,velo
image-915.jpg,train,40,71,60,175,velo_personne_casque
image-915.jpg,train,85,48,82,208,velo_personne_casque
image-916.jpg,train,83,59,53,141,velo_personne
image-916.jpg,train,50,59,42,135,velo_personne
image-917.jpg,train,3,18,81,179,velo_personne_casque
image-917.jpg,train,154,11,102,244,velo_personne_casque
image-918.jpg,train,136,123,111,125,velo_personne
image-918.jpg,train,67,134,101,106,velo_personne
image-919.jpg,train,0,117,105,103,velo_personne
image-919.jpg,train,135,117,121,124,velo_personne
image-920.jpg,train,32,90,140,121,velo
image-921.jpg,train,59,32,125,219,velo_personne_casque
image-921.jpg,train,10,33,75,177,velo_personne_casque
image-922.jpg,train,39,172,107,74,velo
image-922.jpg,train,110,169,107,73,velo
image-923.jpg,train,156,89,60,156,velo_personne_casque
image-924.jpg,train,2,110,215,124,velo
image-925.jpg,train,116,146,100,92,velo
image-925.jpg,train,6,151,102,84,velo
image-926.jpg,train,1,75,42,124,velo_personne_casque
image-926.jpg,train,114,70,47,131,velo_personne_casque
image-926.jpg,train,177,87,78,162,velo_personne_casque
image-927.jpg,train,45,75,211,147,velo
image-928.jpg,train,2,73,95,100,velo_personne_casque
image-928.jpg,train,122,59,84,111,velo_personne_casque
image-928.jpg,train,188,71,55,84,velo_personne_casque
